pmid,title,abstract,pub_types,year,label_name
41517728,Laser and light-based therapies combined with topical agents for melasma: A systematic review and meta-analysis.,"This comprehensive review aimed to evaluate the efficacy and safety of combining laser or light therapy with topical agents for melasma treatment.
A comprehensive search was conducted utilizing PubMed, NCBI, Google Scholar, ScienceDirect, Wiley, Embase, and the Cochrane Library. The search aimed to identify pertinent studies from the database's inception until August 31, 2024. This research encompassed 11 randomized controlled trials including 461 people. The melasma area and severity index and its modified variant (mMASI) were employed for outcome assessment. The Cochrane risk-of-bias tool was used to assess study quality. The GRADE (grading of recommendations assessment, development and evaluation) approach was employed to assess the certainty of evidence. Sensitivity analyses were performed to evaluate the robustness of findings. Data were analyzed using RevMan 5.4.1.
Combination therapy demonstrated no significant benefit at 4 weeks, but statistically significant improvements at 8, 12, and 16 weeks (standardized mean difference [SMD]: -0.55; 95% confidence interval: -0.74 to -0.36; P < .00001), indicating a cumulative therapeutic effect. Moderate heterogeneity was observed (I2 = 64%). Sensitivity analysis excluding parallel-design studies (Souza, Bansal, Verma, Qu) confirmed the robustness of efficacy outcomes, with a similar effect size (SMD: -0.45) and reduced heterogeneity (I2 ≈ 41%). Safety analysis showed a significantly higher risk of adverse events in the combination group (OR: 8.96; 95% confidence interval: 3.71-21.64), mainly erythema and post-inflammatory hyperpigmentation. The certainty of evidence was rated as moderate for efficacy and very low for safety outcomes. Both were judged critically important (importance score 9 and 8, respectively) for clinical decision-making.
These findings suggest that combination therapy can effectively enhance melasma treatment. However, careful patient selection and monitoring are crucial due to the risk of side effects. Further large-scale studies with standardized protocols are recommended to validate these findings and optimize treatment strategies.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41517717,Effectiveness and safety of external fixator treatment for unstable pelvic ring injury: A systematic review and meta-analysis.,"External fixation (EXFIX) is commonly used for managing unstable pelvic ring fractures, but its efficacy and safety remain unclear. This meta-analysis seeks to assess the efficacy and safety of EXFIX in comparison to alternative surgical interventions in patients diagnosed with unstable pelvic ring fractures.
A systematic search identified relevant studies from inception to August 2023 in PubMed, EMBASE, the Cochrane Library, and Web of Science. Data on postoperative functional and imaging evaluations were extracted as primary outcomes, with postoperative complications and survival rates as secondary outcomes, using a predefined data extraction form. The Cochrane Risk of Bias tool assessed the quality of included randomized controlled trials. Statistical analysis was performed using Stata 16.0 SE, employing Cochrane Q and I2 statistics to evaluate heterogeneity. A random effects model was used when I2 > 50% and the Q-test P-value > .05; otherwise, a fixed effects model was selected. Weighted mean differences (WMDs), risk differences (RDs), odds ratios (ORs) and their 95% confidence intervals (CIs) indicated effect size. Publication bias was assessed using funnel plots, and sensitivity analyses were conducted with the leave-one-out method.
Of the 293 records retrieved from the database, 6 studies that met the inclusion and exclusion criteria were selected. indicated that EXFIX was associated with a significantly lower Matta excellent rate (OR = 2.01; 95% CI [1.58 to 2.56], P < .001, I2 = 54.8%) and a higher complication rate (RD = 0.19; 95% CI [0.11 to 0.27], P < .001, I2 = 0%) than other surgical interventions. No significant differences were found in the Majeed functional score (WMD = -1.87; 95% CI [-5.8 to 2.06], P = .35, I2 = 0%) and survival rate (RD = 0.03; 95% CI [-0.01 to 0.08], P = .171, I2 = 71.4%) when comparison to other surgical methods.
As a viable method for controlling bleeding and stabilizing fractures initially, EXFIX has limited effect on postoperative functional recovery. It may increase the risk of complications and has a comparable impact on patient survival outcomes when compared to other surgical methods.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41517714,The effect of high-intensity interval training and moderate-intensity continuous training on cardiorespiratory function in healthy elderly individuals: Systematic review and meta-analysis.,"This study aims to systematically evaluate the intervention effects of high-intensity interval training (HIIT) and moderate-intensity continuous training (MICT) on cardiovascular and pulmonary functions in healthy elderly individuals, providing evidence-based recommendations for the development of exercise prescriptions for this population.
A systematic search was conducted in the PubMed, Web of Science, Cochrane Library, and Google Scholar databases (through March 2025) to identify randomized controlled trials that investigated the effects of HIIT and MICT on cardiovascular and pulmonary functions in elderly individuals. Data were analyzed using RevMan 5.4 and Stata 15.1, employing a random-effects model to calculate the pooled effect size (weighted mean difference) and its 95% confidence interval (95% CI) for maximal oxygen uptake.
A total of 16 studies (n = 1434) were included. In the MICT group (12 studies), maximal oxygen uptake levels were significantly improved (mean difference [MD] = 1.22, 95% CI: 0.90-1.53). In the HIIT group (11 studies), the improvement was more pronounced (MD = 1.62, 95% CI: 1.10-2.13). In studies that included both HIIT and MICT (7 studies), HIIT demonstrated significantly superior improvements compared to MICT (MD = 1.17, 95% CI: 0.52-1.82). Subgroup analysis revealed that the optimal MICT protocol consisted of a moderate duration (>3 months and <6 months), 3 sessions per week, and a session duration of ≥60 minutes. The optimal HIIT protocol involved a moderate duration (>3 months and <6 months), 4 sessions per week, and a session duration of 21 to 39 minutes.
Both HIIT and MICT effectively improve cardiovascular and pulmonary function in elderly individuals, with HIIT yielding more favorable results. MICT is suitable for long-term training in individuals with good tolerance, while HIIT is better suited for short-term interventions for those able to tolerate high-intensity exercise. In clinical practice, the appropriate training regimen should be selected based on individual health status.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41517701,Comparing efficacy of neoadjuvant therapy of triple-negative breast cancer: A Bayesian network meta-regression analysis.,"Triple-negative breast cancer (TNBC) is a subtype of breast cancer with a poor prognosis and limited treatment options. Currently, nonmetastatic TNBC is mostly treated with neoadjuvant chemotherapy, but comparisons between these neoadjuvant regimens are dearth.
PubMed, Embase, Medline, Cochrane Library, Web of ClinicalTrials.gov, and major international conference databases were systematically searched for randomized controlled trials (RCTs) on the efficacy of various neoadjuvant chemotherapy treatments in patients with TNBC from inception to January 2025. The primary research endpoint was the pathological complete response (pCR) rate. The secondary endpoint was the odds ratios (ORs) at different time points of event-free survival (EFS) and overall survival (OS). The tertiary endpoints were the hazard ratios (HRs) of EFS and OS compared by Bayesian network meta-analysis, as well as corresponding Bayesian network meta-regression analysis with the median follow-up time as the covariate. The above processes were conducted by RStudio 4.2.2 orchestrated with STATA 17.0 MP.
For the primary endpoint, compared to regimens containing anthracycline and taxanes (AT), regimens containing anthracycline, taxanes, platinum, and programmed cell death protein-1 (ATPtPD1) showed significant higher pCR rate (OR = 5.68). For the secondary endpoint, compared to AT, ATPtPD1 showed significant longer EFS/OS. For EFS: OR = 2.28 at 18th month; OR = 2.43 at 24th month; OR = 3.21 at 30th month; OR = 4.23 at 36th month; OR = 4.62 at 42nd month; OR = 4.04 at 48th month. For OS: OR = 3.56 at 18th month; OR = 2.23 at 24th month; OR = 2.49 at 30th month; OR = 2.49 at 36th month; OR = 3.17 at 42nd month; OR = 2.97 at 48th month. For the tertiary endpoints, for HR of EFS, compared to AT, ATPtPD1 indicated significant advantage (HR = 2.24, 95% confidence interval [CI]: 1.42-3.59), after meta-regression analysis, shows advantages as well (HR = 2.29, 95% CI: 1.39-3.89). For HR of OS, compared to AT, ATPtPD1 indicated significant advantage (HR = 2.67, 95% CI: 1.03-7.35), after meta-regression analysis, shows advantages as well (HR = 2.70, 95% CI: 1.18-6.33).
Considering efficacy on pCR and OS/EFS together, ATPtPD1 should be considered as the best recommendation in neoadjuvant therapies of TNBC.","['Journal Article', 'Systematic Review', 'Comparative Study', 'Network Meta-Analysis']",2026,meta_analysis
41517697,Evaluating the causal connections between sleep duration and disease prevalence: A comprehensive systematic review and meta-analysis of Mendelian randomization studies.,"The causal link between sleep duration and diverse health conditions remains unconfirmed. This meta-analysis aimed to clarify these relationships by synthesizing Mendelian randomization (MR) study evidence.
PubMed was systematically searched up to February 15, 2024, for MR studies exploring genetic predispositions to sleep duration/insomnia (short/long/overall sleep duration, insomnia) and associations with circulatory, digestive, neurodegenerative, metabolic diseases, and cancers. Eligible effect estimates were meta-analyzed.
Fifty-one MR studies were included. Genetic variations in sleep traits were strongly linked to elevated risk of 12 cardiovascular diseases, obesity-related metrics (Type 2 diabetes, fasting glucose/insulin, HbA1c), neurological disorders (Alzheimer, amyotrophic lateral sclerosis, Parkinson disease), mental health conditions (attention-deficit/hyperactivity disorder, autism, bipolar disorder, major depressive disorder, schizophrenia), inflammatory bowel disease, and lung cancer.
Genetic evidence confirms causal associations between sleep characteristics and multiple diseases, emphasizing sleep's key role in health promotion and supporting personalized sleep management to reduce disease risk.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41517681,Psychological distress in Spanish-speaking countries during the COVID-19 pandemic: A systematic review and meta-analysis.,"Psychological distress (PD) has increased significantly during the coronavirus disease 2019 (COVID-19) pandemic. In Spanish-speaking countries, with their cultural, social, and economic diversity, this phenomenon has become particularly relevant and has been aggravated by factors such as socioeconomic inequalities and unequal access to mental health services. The aim of this systematic review was to consolidate the available knowledge on PD in Spanish-speaking population groups by assessing both the prevalence of symptoms and the associated factors in different demographic groups and geographic contexts, during the COVID-19 pandemic.
A systematic review following the PRISMA (Preferred Reporting Items for Systematic reviews and Meta-Analyses) statement was conducted in the Web of Science, PubMed, and Scopus electronic databases in January 2025. The search included studies published from the beginning of the pandemic until May 2023. The Joanna Briggs Institute's critical assessment tool was used to evaluate the chosen studies' methodological quality.
A total of 53 studies were included in the review, which involved research conducted in Spain, Peru, Chile, Ecuador, Argentina, and Colombia. The results revealed a high prevalence of PD in these countries, especially among healthcare workers, women, and young people. The assessment methods used included the General Health Questionnaire (GHQ, GHQ-12, and GHQ-28 versions), the Kessler scale (K-6 and K-10 versions), and the 90-symptom checklist questionnaire (SCL-90-R), that allowed obtaining various dimensions of PD. The studies also highlighted the importance of the sense of coherence and work engagement as protective factors.
In the COVID-19 pandemic, PD was analyzed to be severe in Spanish-speaking countries, pointing to the need for specific and culturally adapted interventions to address this public mental health crisis. This is why public health policies must focus on the prevention and treatment of PD, with special attention to the most vulnerable groups.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41517680,CRISPR/CAS9-based gene editing in cancer therapy: A systematic review and meta-analysis on current status and future directions.,"The clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated protein 9 (Cas9) technology has recently been discovered for gene editing and cancer therapy and its applications are expanding. This review and meta-analysis aim to assess the present and future of CRISPR/Cas9 based gene editing in cancer treatment and the way forward.
The search was conducted in PubMed from 2015 to 2025 and 89 relevant studies were identified. The study design, CRISPR/Cas9 targets, delivery methods, therapeutic efficacy and limitations were extracted from the studies.
We reviewed the efficacy, challenges, and potential for translation of CRISPR/Cas9 in oncogene and tumor suppressor gene targeting and immune modulation. Several preclinical researches showed that CRISPR/Cas9 mediated disruption of oncogenes or restoration of tumor suppressor genes led to significant tumor regression. The evaluation was also extended to off target effects and integration with immunotherapy.
From the findings of this work, it can be concluded that CRISPR/Cas9 is a promising tool, but there are several limitations including off target effects, delivery systems and ethical issues that need to be solved in order to improve the clinical significance.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41516399,Evidence Synthesis and Mechanism Analysis of Quercetin Treatment for Atherosclerosis: A Preclinical Systematic Review and Meta-Analysis.,"Atherosclerosis seriously endangers human health. Quercetin has drawn attention for its potential anti-atherosclerotic pharmacological effects. This study aimed to comprehensively assess quercetin's effect and potential mechanism in treating atherosclerosis through a systematic review and meta-analysis. Preclinical studies published before 20 January 2025 were searched for in databases including PubMed, Embase, Web of Science, CNKI, Wanfang, and VIP. The CAMARADES list was used to assess the quality of the included studies. Stata 12 was applied for overall effect, sensitivity, subgroup, and publication bias analyses. Time-dose interval analyses were conducted to explore how quercetin dose and dosing cycle affect intervention effects. Finally, trial sequential analyses were performed using TSA 0.9 software. A total of 22 studies involving 421 animals were included, with a mean methodological quality score of 7.73/10. Meta-analysis showed that relative to the control group, quercetin reduced aortic plaque area, adjusted lipids (lowered TC, TG, and LDL-C and raised HDL-C), downregulated adhesion factors (e.g., VCAM-1) and pro-inflammatory factors (e.g., IL-1β and IL-6), upregulated anti-inflammatory factor IL-10 and antioxidant enzymes (SOD, CAT) while decreasing MDA content, and regulated atherosclerosis-related targets (e.g., LXRα, SIRT1, and mTOR). Subgroup analyses found model establishment time and quercetin administration time affected aortic lesion areas, TC, and TG. Time-dose analysis indicated quercetin had better ameliorative effects on atherosclerosis at 25-100 mg/kg with an 8-10-week intervention. Quercetin significantly improves atherosclerosis and inhibits its occurrence and progression through multiple pathways, such as regulating lipid metabolism, anti-inflammatory effects, and counteracting oxidative stress. Based on current evidence, quercetin is a potential therapeutic agent for treating atherosclerosis.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41516314,"Effects of Photobiomodulation on Metabolic, Inflammatory, and Neurological Outcomes in Type 2 Diabetes: A Systematic Review and Meta-Analysis.","Type 2 diabetes mellitus (T2DM) is a global health burden characterized by hyperglycemia, oxidative stress, and systemic inflammation, which leads to complications that remain insufficiently managed by standard therapies. Photobiomodulation therapy (PBMT) has been proposed to be a complementary approach, but its effects in T2DM are unclear. We conducted a systematic review and meta-analysis of randomized controlled trials to evaluate the effects of PBMT on metabolic, inflammatory, and neurological outcomes in adults with T2DM. Five databases were searched until June 2025 (PROSPERO CRD420251083550) for relevant studies. Metabolic, inflammatory, and neurological outcomes were defined a priori as primary outcomes and were synthesized narratively due to substantial heterogeneity and incomplete reporting that precluded valid quantitative pooling. Although periodontal outcomes were not predefined as primary outcomes, they were reported in multiple trials; thus, these were analyzed quantitatively as secondary outcomes where sufficient homogeneity enabled meta-analysis. The narrative synthesis of primary outcomes showed inconsistent and largely short-term effects on glycemic control, systemic inflammation, and neurological function. In contrast, meta-analysis of secondary periodontal outcomes demonstrated modest but statistically significant improvements in clinical attachment level (-0.21 mm) and probing depth (-0.25 mm), with no effect on plaque index. Overall, the certainty of the evidence was low. PBMT may offer statistically significant but small adjunctive periodontal effects in adults with T2DM. However, the certainty of evidence is low, and these effects are unlikely to be clinically meaningful in isolation. Evidence for systemic metabolic, inflammatory, and neurological outcomes is preliminary and requires confirmation in larger, standardized RCTs.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2025,meta_analysis
41515289,The Role of Omega-3 Polyunsaturated Fatty Acid Supplementation in Postoperative Recovery of Colorectal Cancer: Systematic Review and Meta-Analysis.,,"['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41515249,Comprehensive Effects of Melatonin Supplementation on Cardiometabolic Risk Factors: A Systematic Review and Dose-Response Meta-Analysis.,,"['Journal Article', 'Systematic Review', 'Meta-Analysis']",2025,meta_analysis
41515123,Meat Consumption Associated with the Risk of Chronic Obstructive Pulmonary Disease: A Systematic Review and Meta-Analysis.,,"['Journal Article', 'Systematic Review', 'Meta-Analysis']",2025,meta_analysis
41514174,Missed Care Prevalence and Associated Factors in Acute Care Settings: A Systematic Review and Meta-Analysis.,"The aim of the study was to comprehensively analyse the prevalence and factors associated with missed nursing care in acute care settings.
A systematic review was conducted to estimate the prevalence of missed nursing care, types of activities missed and associated factors in acute care hospital settings. Five electronic databases (CINAHL, Embase, Medline, PubMed and Scopus) were searched from inception to 14th December 2022. Type of missed care and associated factors were classified based on missed care concepts, definition and measurement. Random effects meta-analysis was performed to estimate proportions and levels of types of nursing activities missed.
A total of 45 studies recruited 139 454 nurses reporting missed care activities. The most frequent activity missed was ambulation, with estimated prevalence of 46% (95%, CI [0.37, 0.55] I
This study reports significant missed basic nursing activities in healthcare settings globally, suggesting greater odds of unsafe patient outcomes of hospitalisation. Targeted preventative strategies need to be tailored to specific missed care activities.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41514031,Endoscopic submucosal dissection versus endoscopic mucosal resection for the treatment of rectal tumors extending to the dentate line: a systematic review and meta-analysis.,"We performed a systematic review and meta-analysis to compare the efficacy and safety of endoscopic submucosal dissection (ESD) with those of endoscopic mucosal resection (EMR) for rectal tumors extending to the dentate line (RTDLs).
We searched the PubMed, Embase, Web of Science and the Cochrane Library databases up to July 2025 for studies that reported the clinical outcomes of EMR or ESD for RTDLs.
Fifteen studies (237 for EMR and 564 for ESD) were included in this meta-analysis. The en bloc resection rate (0.961 vs. 0.097; p = 0.000) was significantly greater in the ESD group than in the EMR group, and the local recurrence rate (0.023 vs. 0.188; p = 0.000) was significantly lower in the ESD group. No significant differences in the complete resection rate (0.793 vs. 0.823, p = 0.869) were noted between the ESD and EMR groups. In terms of adverse events, there were no differences in the postoperative bleeding rate (0.067 vs. 0.082; p = 0.677), perforation rate (0 vs.0; p = 0.605) or stricture rate (0.022 vs. 0.042; p = 0.378) between the ESD and EMR groups.
ESD and EMR are effective and safe treatments for RTDLs; however, compared with EMR, ESD is associated with a higher en bloc resection rate and a lower local recurrence rate.","['Journal Article', 'Systematic Review', 'Meta-Analysis', 'Comparative Study']",2026,meta_analysis
41512205,Prevalence of Ischemic Brain Injury in Neonates With Congenital Heart Disease: A Systematic Review and Meta-Analysis.,"Infants with critical congenital heart disease (CHD) are at increased risk of brain injury and neurodevelopmental impairments, with variable rates of ischemic brain injury reported across studies. In this systematic review and meta-analysis, we aimed to understand the overall prevalence of ischemic brain injury and associated risk factors in infants with critical CHD.
A systematic review and meta-analysis was performed using a prespecified protocol registered on PROSPERO (CRD42021268352). Primary, original research in English reporting the prevalence of ischemic brain injury in neonates with critical CHD was included. Case reports and series were excluded. The search was conducted based on all article titles and abstracts published in MEDLINE, Embase, and Cochrane from inception to 2024. The Newcastle-Ottawa Scale for Cohort Studies and the revised Cochrane risk-of-bias tool for randomized trials were used to assess risk of bias. Random-effects restricted maximum likelihood models were used to calculate pooled prevalence rates. Funnel plots and Egger tests were used to assess publication bias. We explored associations with year of study, age at surgery, and female sex proportion using meta-regression analyses.
We identified 31 studies that reported the prevalence of ischemic brain injury in neonates with CHD. The pooled cumulative prevalence of ischemic brain injury among neonates with CHD was 68.5% (95% CI 62.7%-73.8%), with low between-study heterogeneity (
The prevalence of ischemic brain injury in neonates with CHD is high and depends on brain injury type and timing. Identifying ischemic injuries in this population is important for counseling families about expected neurodevelopmental outcomes and beginning early neurodevelopmental surveillance and interventions. Significant heterogeneity exists in the literature; to improve outcomes, further research is warranted to determine modifiable risk factors and neuroprotective strategies.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41512149,Improvement in kidney function in patients with chronic hepatitis B and chronic kidney disease after switching to tenofovir alafenamide fumarate: a systematic review with single arm meta-analysis.,"Tenofovir disoproxil fumarate (TDF) is effective in treating hepatitis B virus, (HBV) but has been associated with nephrotoxicity. In contrast, tenofovir alafenamide fumarate (TAF) has emerged as a safer alternative, reducing kidney exposure while maintaining antiviral efficacy. This meta-analysis evaluates improvements in kidney function following the switch from TDF to TAF.
Our study was registered in PROSPERO (CRD42024565358) and included 10 randomized controlled trials (RCTs) involving 1,179 patients with chronic kidney disease (CKD). We compared renal function before and after switching to TAF.
Significant improvements in glomerular filtration rate (GFR) were observed, indicating enhanced kidney function post-switch. The findings confirm that TAF has a superior renal safety profile compared to TDF, particularly in long-term treatments.
The clinical relevance of TAF for HBV patients with CKD aligns with current guideline shifts favoring TAF. Despite limitations such as high heterogeneity, this study supports TAF as a safer management strategy for HBV patients with CKD, demonstrating improved kidney outcomes and reduced nephrotoxicity risks. These findings support its broader use in clinical practice and highlight the need for further research on long-term renal outcomes.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41511668,Effects of deep brain stimulation on non-motor symptoms in Parkinson's disease: insights from longitudinal studies using consistent evaluation scales.,"Deep brain stimulation (DBS) is an effective treatment for motor symptoms in Parkinson's disease (PD). However, its effects on non-motor symptoms (NMS) have been rarely assessed due to inconsistencies in evaluation methods used in different studies. This meta-analysis aimed to assess the effects of DBS on NMS in PD using studies that employed consistent, standardized evaluation tools.
A systematic review was conducted following the PRISMA guidelines. Longitudinal studies published between 2007 and 2024 were included if they evaluated bilateral DBS using identical NMS scales with involvement of at least six studies per tool. Assessment tools included the Beck Depression Inventory (BDI and BDI-II), the Hamilton Depression Rating Scale (HAMD), the Apathy Evaluation Scale (AES), the Epworth Sleepiness Scale (ESS), Parkinson's Disease Sleep Scale (PDSS), the Non-Motor Symptoms Scale (NMSS), the Mini-Mental State Examination (MMSE), and the Parkinson's Disease Questionnaire-39 (PDQ-39).
Notably, 57 studies involving 3,200 patients were included. DBS significantly improved NMS, including depression (SMD:-0.19 to -0.35), sleep quality (PDSS SMD: 0.68; ESS SMD: - 0.32), and overall NMS (SMD: - 0.62). Moreover, quality-of-life was significantly improved (SMD: - 0.71), except in the communication domain. Although the levodopa equivalent daily dose (LEDD) was reduced by 49.2%, no significant correlation was found between LEDD reduction and quality-of-life improvement.
DBS could provide significant improvements in key NMS of PD, independent of reductions in LEDD. These findings revealed the direct neuromodulatory effects of DBS and highlighted its role in personalized treatment planning, particularly for patients with prominent depressive symptoms or sleep disturbances.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41511643,Health-related quality of life in chronic kidney disease patients in low- and lower-middle income countries: a systematic review and meta-analysis.,"Health-related quality of life (HRQoL) is a key outcome in chronic kidney disease (CKD), yet data from low- and lower-middle income countries (LLMICs) are underrepresented. The study systematically reviewed and meta-analyzed HRQoL among CKD patients in LLMICs by disease stage and treatment modality.
Registered in PROSPERO (CRD420251016382), the review searched PubMed, Ovid MEDLINE, Scopus, and Web of Science (January 1, 2000 - March 28, 2025) for studies including adults with CKD stages 1-5, on dialysis, or post-transplant, using validated HRQoL instruments. Two reviewers independently screened studies, extracted data, and assessed quality using Joanna Briggs Institute tools. Pooled mean scores were estimated using random-effects meta-analysis, with meta-regression and Egger's test exploring heterogeneity and small-study effects.
A total of 123 studies (n = 24,007) from 22 countries were included. Pooled SF-36 scores were 42.8 (95% CI 39.4-46.3) for Physical Component Summary (PCS) and 47.7 (43.8-51.6) for Mental Component Summary (MCS) in early CKD, versus 36.9 (34.0-39.9) and 42.5 (38.9-46.1), respectively, in late CKD. Transplant recipients showed higher HRQoL than dialysis patients across WHOQOL-BREF domains. The EQ-5D index declined from 0.706 (0.589-0.823) in CKD 1-3 to 0.486 (0.357-0.614) in dialysis.
CKD patients in LLMICs experience substantial deterioration in quality of life, particularly at advanced stages. Compared to high-income settings, HRQoL scores in LLMICs remain markedly lower, revealing major global inequities. This first region-specific synthesis provides benchmarks for HRQoL across CKD stages and underscores the need for earlier intervention and broader access to transplantation.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
41511579,Hemimyelomeningocele: a systematic review and meta-analysis of the literature.,"Hemimyelomeningocele (HMM) is a rare split cord malformation where only one hemicord forms a myelomeningocele-like sac, and the opposite hemicord undergoes normal neurulation. We aimed to compile all published HMM cases to concisely summarize embryology, presentation, imaging, associated anomalies, management, and outcomes of the disorder. Following PRISMA 2020, we searched PubMed/MEDLINE, Scopus, Web of Science, and Google Scholar (1968-Feb 2025) for studies with confirmed human HMM, extracting clinical, radiological, surgical, and follow-up data. Of 688 records screened, 25 articles met inclusion criteria, encompassing 67 patients. Most publications were single-patient case reports. Presentation occurred predominantly in newborns or early infancy. The dysraphic sac was lumbosacral in most cases, and type I split cord malformation with a bony spur outnumbered type II. Hemivertebrae and congenital scoliosis were the common vertebrae anomalies. Nearly all patients underwent surgery combining sac excision, detethering, and bony spur removal. Postoperative neurological outcomes were favorable: the majority improved, and the other ones remained stable; no surgery-related mortality was reported. HMM can be recognized as a distinct clinic radiological entity within the split-cord spectrum. Early, ideally prenatal diagnosis, timely microsurgical repair, and coordinated multidisciplinary care yield favorable functional outcomes in most patients. This first systematic review compiles the available evidence and provides a practical basis for future diagnostic and treatment decisions.","['Journal Article', 'Systematic Review', 'Meta-Analysis']",2026,meta_analysis
